Date,GSPC,VIX,SPY Volume,GDP,Core Inflation,Unemployment Rate,M2 Money Stock
1993-01-29,438.7799987792969,12.420000076293945,1003200,10576.275,65.432,7.3,3419.1
1993-02-01,442.5199890136719,12.329999923706055,480500,10576.275,65.432,7.3,3419.1
1993-02-02,442.54998779296875,12.25,201300,10576.275,65.432,7.3,3419.1
1993-02-03,447.20001220703125,12.119999885559082,529400,10576.275,65.432,7.3,3419.1
1993-02-04,449.55999755859375,12.289999961853027,531500,10576.275,65.432,7.3,3419.1
1993-02-05,448.92999267578125,12.899999618530273,492100,10576.275,65.432,7.3,3419.1
1993-02-08,447.8500061035156,13.220000267028809,596100,10576.275,65.432,7.3,3419.1
1993-02-09,445.3299865722656,13.479999542236328,122100,10576.275,65.432,7.3,3419.1
1993-02-10,446.2300109863281,13.430000305175781,379600,10576.275,65.432,7.3,3419.1
1993-02-11,447.6600036621094,12.6899995803833,19500,10576.275,65.432,7.3,3419.1
1993-02-12,444.5799865722656,12.380000114440918,42500,10576.275,65.432,7.3,3419.1
1993-02-16,433.9100036621094,15.760000228881836,374800,10576.275,65.432,7.3,3419.1
1993-02-17,433.29998779296875,15.899999618530273,210900,10576.275,65.432,7.3,3419.1
1993-02-18,431.8999938964844,15.5600004196167,378100,10576.275,65.432,7.3,3419.1
1993-02-19,434.2200012207031,15.020000457763672,34900,10576.275,65.432,7.3,3419.1
1993-02-22,435.239990234375,14.699999809265137,513600,10576.275,65.432,7.3,3419.1
1993-02-23,434.79998779296875,15.039999961853027,373700,10576.275,65.432,7.3,3419.1
1993-02-24,440.8699951171875,14.720000267028809,26300,10576.275,65.432,7.3,3419.1
1993-02-25,442.3399963378906,13.760000228881836,44500,10576.275,65.432,7.3,3419.1
1993-02-26,443.3800048828125,13.15999984741211,66200,10576.275,65.432,7.3,3419.1
1993-03-01,442.010009765625,13.600000381469727,66500,10576.275,65.432,7.3,3419.1
1993-03-02,447.8999938964844,12.489999771118164,182400,10576.275,65.432,7.3,3419.1
1993-03-03,449.260009765625,13.130000114440918,280100,10576.275,65.432,7.3,3419.1
1993-03-04,447.3399963378906,13.4399995803833,89500,10576.275,65.432,7.3,3419.1
1993-03-05,446.1099853515625,14.079999923706055,40000,10576.275,65.432,7.3,3419.1
1993-03-08,454.7099914550781,16.219999313354492,50800,10576.275,65.432,7.3,3419.1
1993-03-09,454.3999938964844,14.170000076293945,169300,10576.275,65.432,7.3,3419.1
1993-03-10,456.3299865722656,13.90999984741211,194400,10576.275,65.432,7.3,3419.1
1993-03-11,453.7200012207031,14.260000228881836,70900,10576.275,65.432,7.3,3419.1
1993-03-12,449.8299865722656,15.65999984741211,643600,10576.275,65.432,7.3,3419.1
1993-03-15,451.42999267578125,14.739999771118164,310800,10576.275,65.432,7.3,3419.1
1993-03-16,451.3699951171875,14.510000228881836,30800,10576.275,65.432,7.3,3419.1
1993-03-17,448.30999755859375,14.529999732971191,21800,10576.275,65.432,7.3,3419.1
1993-03-18,451.8900146484375,14.170000076293945,59300,10576.275,65.432,7.3,3419.1
1993-03-19,450.17999267578125,13.229999542236328,66900,10576.275,65.432,7.3,3419.1
1993-03-22,448.8800048828125,13.65999984741211,183400,10576.275,65.432,7.3,3419.1
1993-03-23,448.760009765625,13.020000457763672,55200,10576.275,65.432,7.3,3419.1
1993-03-24,448.07000732421875,12.4399995803833,37200,10576.275,65.432,7.3,3419.1
1993-03-25,450.8800048828125,12.079999923706055,110100,10576.275,65.432,7.3,3419.1
1993-03-26,447.7799987792969,12.210000038146973,101500,10576.275,65.432,7.3,3419.1
1993-03-29,450.7699890136719,12.630000114440918,87100,10576.275,65.432,7.3,3419.1
1993-03-30,451.9700012207031,12.229999542236328,56000,10576.275,65.432,7.3,3419.1
1993-03-31,451.6700134277344,12.529999732971191,111600,10576.275,65.432,7.3,3419.1
1993-04-01,450.29998779296875,13.020000457763672,129500,10637.847,65.891,7.1,3411.3
1993-04-02,441.3900146484375,14.5,59400,10637.847,65.891,7.1,3411.3
1993-04-05,442.2900085449219,14.119999885559082,172200,10637.847,65.891,7.1,3411.3
1993-04-06,441.1600036621094,14.239999771118164,129700,10637.847,65.891,7.1,3411.3
1993-04-07,442.7300109863281,13.640000343322754,28000,10637.847,65.891,7.1,3411.3
1993-04-08,441.8399963378906,12.829999923706055,180800,10637.847,65.891,7.1,3411.3
1993-04-12,448.3699951171875,11.930000305175781,348500,10637.847,65.891,7.1,3411.3
1993-04-13,449.2200012207031,11.699999809265137,146100,10637.847,65.891,7.1,3411.3
1993-04-14,448.6600036621094,11.760000228881836,119600,10637.847,65.891,7.1,3411.3
1993-04-15,448.3999938964844,10.960000038146973,148600,10637.847,65.891,7.1,3411.3
1993-04-16,448.94000244140625,11.289999961853027,47900,10637.847,65.891,7.1,3411.3
1993-04-19,447.4599914550781,12.0600004196167,157000,10637.847,65.891,7.1,3411.3
1993-04-20,445.1000061035156,11.9399995803833,279500,10637.847,65.891,7.1,3411.3
1993-04-21,443.6300048828125,12.109999656677246,67900,10637.847,65.891,7.1,3411.3
1993-04-22,439.4599914550781,12.680000305175781,97700,10637.847,65.891,7.1,3411.3
1993-04-23,437.0299987792969,13.359999656677246,106000,10637.847,65.891,7.1,3411.3
1993-04-26,433.5400085449219,15.25,62600,10637.847,65.891,7.1,3411.3
1993-04-27,438.010009765625,13.930000305175781,156800,10637.847,65.891,7.1,3411.3
1993-04-28,438.0199890136719,13.119999885559082,85900,10637.847,65.891,7.1,3411.3
1993-04-29,438.8900146484375,12.800000190734863,85000,10637.847,65.891,7.1,3411.3
1993-04-30,440.19000244140625,12.420000076293945,88500,10637.847,65.891,7.1,3411.3
1993-05-03,442.4599914550781,12.899999618530273,80500,10637.847,65.891,7.1,3411.3
1993-05-04,444.04998779296875,12.140000343322754,149100,10637.847,65.891,7.1,3411.3
1993-05-05,444.5199890136719,12.380000114440918,109000,10637.847,65.891,7.1,3411.3
1993-05-06,443.260009765625,13.220000267028809,54700,10637.847,65.891,7.1,3411.3
1993-05-07,442.30999755859375,13.010000228881836,68000,10637.847,65.891,7.1,3411.3
1993-05-10,442.79998779296875,13.720000267028809,113900,10637.847,65.891,7.1,3411.3
1993-05-11,444.3599853515625,13.350000381469727,42600,10637.847,65.891,7.1,3411.3
1993-05-12,444.79998779296875,13.5600004196167,31000,10637.847,65.891,7.1,3411.3
1993-05-13,439.2300109863281,14.760000228881836,129100,10637.847,65.891,7.1,3411.3
1993-05-14,439.55999755859375,14.390000343322754,63500,10637.847,65.891,7.1,3411.3
1993-05-17,440.3699951171875,14.130000114440918,34000,10637.847,65.891,7.1,3411.3
1993-05-18,440.32000732421875,14.1899995803833,105200,10637.847,65.891,7.1,3411.3
1993-05-19,447.57000732421875,14.289999961853027,50200,10637.847,65.891,7.1,3411.3
1993-05-20,450.5899963378906,13.979999542236328,98200,10637.847,65.891,7.1,3411.3
1993-05-21,445.8399963378906,14.510000228881836,221400,10637.847,65.891,7.1,3411.3
1993-05-24,448.0,14.100000381469727,30500,10637.847,65.891,7.1,3411.3
1993-05-25,448.8500061035156,14.039999961853027,191800,10637.847,65.891,7.1,3411.3
1993-05-26,453.44000244140625,12.880000114440918,102400,10637.847,65.891,7.1,3411.3
1993-05-27,452.4100036621094,13.100000381469727,53800,10637.847,65.891,7.1,3411.3
1993-05-28,450.19000244140625,13.470000267028809,79100,10637.847,65.891,7.1,3411.3
1993-06-01,453.8299865722656,13.670000076293945,28300,10637.847,65.891,7.1,3411.3
1993-06-02,453.8500061035156,13.479999542236328,20300,10637.847,65.891,7.1,3411.3
1993-06-03,452.489990234375,13.539999961853027,21600,10637.847,65.891,7.1,3411.3
1993-06-04,450.05999755859375,12.859999656677246,32000,10637.847,65.891,7.1,3411.3
1993-06-07,447.69000244140625,14.069999694824219,121400,10637.847,65.891,7.1,3411.3
1993-06-08,444.7099914550781,14.739999771118164,104500,10637.847,65.891,7.1,3411.3
1993-06-09,445.7799987792969,13.960000038146973,43300,10637.847,65.891,7.1,3411.3
1993-06-10,445.3800048828125,13.3100004196167,17900,10637.847,65.891,7.1,3411.3
1993-06-11,447.260009765625,12.710000038146973,647400,10637.847,65.891,7.1,3411.3
1993-06-14,447.7099914550781,12.329999923706055,64200,10637.847,65.891,7.1,3411.3
1993-06-15,446.2699890136719,11.989999771118164,142400,10637.847,65.891,7.1,3411.3
1993-06-16,447.42999267578125,11.869999885559082,330900,10637.847,65.891,7.1,3411.3
1993-06-17,448.5400085449219,11.65999984741211,37400,10637.847,65.891,7.1,3411.3
1993-06-18,443.67999267578125,12.239999771118164,58500,10637.847,65.891,7.1,3411.3
1993-06-21,446.2200012207031,12.25,29300,10637.847,65.891,7.1,3411.3
1993-06-22,445.92999267578125,11.649999618530273,137500,10637.847,65.891,7.1,3411.3
1993-06-23,443.19000244140625,12.039999961853027,227600,10637.847,65.891,7.1,3411.3
1993-06-24,446.6199951171875,12.25,243700,10637.847,65.891,7.1,3411.3
1993-06-25,447.6000061035156,11.25,44800,10637.847,65.891,7.1,3411.3
1993-06-28,451.8500061035156,11.109999656677246,439900,10637.847,65.891,7.1,3411.3
1993-06-29,450.69000244140625,11.289999961853027,207500,10637.847,65.891,7.1,3411.3
1993-06-30,450.5299987792969,11.260000228881836,437600,10637.847,65.891,7.1,3411.3
1993-07-01,449.0199890136719,11.510000228881836,605700,10688.606,66.314,6.9,3442.0
1993-07-02,445.8399963378906,11.329999923706055,285400,10688.606,66.314,6.9,3442.0
1993-07-06,441.42999267578125,13.869999885559082,246400,10688.606,66.314,6.9,3442.0
1993-07-07,442.8299865722656,13.050000190734863,343700,10688.606,66.314,6.9,3442.0
1993-07-08,448.6400146484375,12.239999771118164,248200,10688.606,66.314,6.9,3442.0
1993-07-09,448.1099853515625,10.800000190734863,378200,10688.606,66.314,6.9,3442.0
1993-07-12,448.9800109863281,10.850000381469727,373700,10688.606,66.314,6.9,3442.0
1993-07-13,448.0899963378906,11.020000457763672,389600,10688.606,66.314,6.9,3442.0
1993-07-14,450.0799865722656,10.779999732971191,617300,10688.606,66.314,6.9,3442.0
1993-07-15,449.2200012207031,10.600000381469727,443800,10688.606,66.314,6.9,3442.0
1993-07-16,445.75,10.960000038146973,216400,10688.606,66.314,6.9,3442.0
1993-07-19,446.0299987792969,11.460000038146973,188200,10688.606,66.314,6.9,3442.0
1993-07-20,447.30999755859375,11.050000190734863,68500,10688.606,66.314,6.9,3442.0
1993-07-21,447.17999267578125,11.970000267028809,142700,10688.606,66.314,6.9,3442.0
1993-07-22,444.510009765625,11.6899995803833,632400,10688.606,66.314,6.9,3442.0
1993-07-23,447.1000061035156,11.319999694824219,286200,10688.606,66.314,6.9,3442.0
1993-07-26,449.0899963378906,11.319999694824219,121300,10688.606,66.314,6.9,3442.0
1993-07-27,448.239990234375,11.34000015258789,92800,10688.606,66.314,6.9,3442.0
1993-07-28,447.19000244140625,11.369999885559082,30800,10688.606,66.314,6.9,3442.0
1993-07-29,450.239990234375,11.25,331000,10688.606,66.314,6.9,3442.0
1993-07-30,448.1300048828125,11.729999542236328,75300,10688.606,66.314,6.9,3442.0
1993-08-02,450.1499938964844,11.470000267028809,41300,10688.606,66.314,6.9,3442.0
1993-08-03,449.2699890136719,11.489999771118164,81600,10688.606,66.314,6.9,3442.0
1993-08-04,448.5400085449219,11.710000038146973,434000,10688.606,66.314,6.9,3442.0
1993-08-05,448.1300048828125,12.029999732971191,36800,10688.606,66.314,6.9,3442.0
1993-08-06,448.67999267578125,12.329999923706055,402300,10688.606,66.314,6.9,3442.0
1993-08-09,450.7200012207031,12.390000343322754,828200,10688.606,66.314,6.9,3442.0
1993-08-10,449.45001220703125,12.3100004196167,604900,10688.606,66.314,6.9,3442.0
1993-08-11,450.4599914550781,12.069999694824219,542200,10688.606,66.314,6.9,3442.0
1993-08-12,448.9599914550781,12.380000114440918,303700,10688.606,66.314,6.9,3442.0
1993-08-13,450.1400146484375,12.1899995803833,103500,10688.606,66.314,6.9,3442.0
1993-08-16,452.3800048828125,12.010000228881836,241800,10688.606,66.314,6.9,3442.0
1993-08-17,453.1300048828125,11.59000015258789,369300,10688.606,66.314,6.9,3442.0
1993-08-18,456.0400085449219,11.520000457763672,414300,10688.606,66.314,6.9,3442.0
1993-08-19,456.42999267578125,11.630000114440918,28500,10688.606,66.314,6.9,3442.0
1993-08-20,456.1600036621094,11.619999885559082,80700,10688.606,66.314,6.9,3442.0
1993-08-23,455.2300109863281,12.149999618530273,15600,10688.606,66.314,6.9,3442.0
1993-08-24,459.7699890136719,11.800000190734863,273400,10688.606,66.314,6.9,3442.0
1993-08-25,460.1300048828125,12.100000381469727,242300,10688.606,66.314,6.9,3442.0
1993-08-26,461.0400085449219,12.140000343322754,120000,10688.606,66.314,6.9,3442.0
1993-08-27,460.5400085449219,11.90999984741211,25700,10688.606,66.314,6.9,3442.0
1993-08-30,461.8999938964844,11.739999771118164,183500,10688.606,66.314,6.9,3442.0
1993-08-31,463.55999755859375,11.850000381469727,66500,10688.606,66.314,6.9,3442.0
1993-09-01,463.1499938964844,11.479999542236328,136500,10688.606,66.314,6.9,3442.0
1993-09-02,461.29998779296875,11.869999885559082,472400,10688.606,66.314,6.9,3442.0
1993-09-03,461.3399963378906,11.15999984741211,630500,10688.606,66.314,6.9,3442.0
1993-09-07,458.5199890136719,12.899999618530273,196400,10688.606,66.314,6.9,3442.0
1993-09-08,456.6499938964844,13.239999771118164,269900,10688.606,66.314,6.9,3442.0
1993-09-09,457.5,12.670000076293945,239200,10688.606,66.314,6.9,3442.0
1993-09-10,461.7200012207031,11.699999809265137,106500,10688.606,66.314,6.9,3442.0
1993-09-13,462.05999755859375,12.15999984741211,66900,10688.606,66.314,6.9,3442.0
1993-09-14,459.8999938964844,13.149999618530273,184500,10688.606,66.314,6.9,3442.0
1993-09-15,461.6000061035156,12.699999809265137,101000,10688.606,66.314,6.9,3442.0
1993-09-16,459.42999267578125,13.359999656677246,54300,10688.606,66.314,6.9,3442.0
1993-09-17,458.8299865722656,13.390000343322754,200900,10688.606,66.314,6.9,3442.0
1993-09-20,455.04998779296875,14.600000381469727,57800,10688.606,66.314,6.9,3442.0
1993-09-21,452.95001220703125,17.299999237060547,318200,10688.606,66.314,6.9,3442.0
1993-09-22,456.20001220703125,13.75,439700,10688.606,66.314,6.9,3442.0
1993-09-23,457.739990234375,13.359999656677246,88500,10688.606,66.314,6.9,3442.0
1993-09-24,457.6300048828125,12.470000267028809,53500,10688.606,66.314,6.9,3442.0
1993-09-27,461.79998779296875,12.489999771118164,274600,10688.606,66.314,6.9,3442.0
1993-09-28,461.5299987792969,12.1899995803833,158300,10688.606,66.314,6.9,3442.0
1993-09-29,460.1099853515625,12.630000114440918,221000,10688.606,66.314,6.9,3442.0
1993-09-30,458.92999267578125,12.989999771118164,99300,10688.606,66.314,6.9,3442.0
1993-10-01,461.2799987792969,11.829999923706055,22700,10833.987,66.647,6.8,3456.7
1993-10-04,461.3399963378906,12.850000381469727,1038500,10833.987,66.647,6.8,3456.7
1993-10-05,461.20001220703125,12.970000267028809,436500,10833.987,66.647,6.8,3456.7
1993-10-06,460.739990234375,12.680000305175781,209200,10833.987,66.647,6.8,3456.7
1993-10-07,459.17999267578125,13.140000343322754,59400,10833.987,66.647,6.8,3456.7
1993-10-08,460.30999755859375,12.039999961853027,54400,10833.987,66.647,6.8,3456.7
1993-10-11,460.8800048828125,12.260000228881836,467100,10833.987,66.647,6.8,3456.7
1993-10-12,461.1199951171875,12.40999984741211,26200,10833.987,66.647,6.8,3456.7
1993-10-13,461.489990234375,11.380000114440918,139100,10833.987,66.647,6.8,3456.7
1993-10-14,466.8299865722656,11.0,108100,10833.987,66.647,6.8,3456.7
1993-10-15,469.5,10.869999885559082,1502500,10833.987,66.647,6.8,3456.7
1993-10-18,468.45001220703125,11.329999923706055,722400,10833.987,66.647,6.8,3456.7
1993-10-19,466.2099914550781,11.609999656677246,880100,10833.987,66.647,6.8,3456.7
1993-10-20,466.07000732421875,11.319999694824219,230400,10833.987,66.647,6.8,3456.7
1993-10-21,465.3599853515625,11.199999809265137,56200,10833.987,66.647,6.8,3456.7
1993-10-22,463.2699890136719,11.479999542236328,390700,10833.987,66.647,6.8,3456.7
1993-10-25,464.20001220703125,11.829999923706055,114500,10833.987,66.647,6.8,3456.7
1993-10-26,464.29998779296875,11.829999923706055,186200,10833.987,66.647,6.8,3456.7
1993-10-27,464.6099853515625,12.010000228881836,118400,10833.987,66.647,6.8,3456.7
1993-10-28,467.7300109863281,11.880000114440918,129600,10833.987,66.647,6.8,3456.7
1993-10-29,467.8299865722656,11.460000038146973,80700,10833.987,66.647,6.8,3456.7
1993-11-01,469.1000061035156,11.779999732971191,36400,10833.987,66.647,6.8,3456.7
1993-11-02,468.44000244140625,11.739999771118164,262100,10833.987,66.647,6.8,3456.7
1993-11-03,463.0199890136719,13.260000228881836,479100,10833.987,66.647,6.8,3456.7
1993-11-04,457.489990234375,14.680000305175781,130400,10833.987,66.647,6.8,3456.7
1993-11-05,459.57000732421875,14.970000267028809,363200,10833.987,66.647,6.8,3456.7
1993-11-08,460.2099914550781,14.3100004196167,367600,10833.987,66.647,6.8,3456.7
1993-11-09,460.3299865722656,13.9399995803833,246900,10833.987,66.647,6.8,3456.7
1993-11-10,463.7200012207031,13.720000267028809,46500,10833.987,66.647,6.8,3456.7
1993-11-11,462.6400146484375,13.880000114440918,88900,10833.987,66.647,6.8,3456.7
1993-11-12,465.3900146484375,13.329999923706055,108200,10833.987,66.647,6.8,3456.7
1993-11-15,463.75,14.460000038146973,243300,10833.987,66.647,6.8,3456.7
1993-11-16,466.739990234375,15.109999656677246,492600,10833.987,66.647,6.8,3456.7
1993-11-17,464.80999755859375,15.569999694824219,39600,10833.987,66.647,6.8,3456.7
1993-11-18,463.6199951171875,14.649999618530273,240800,10833.987,66.647,6.8,3456.7
1993-11-19,462.6000061035156,15.029999732971191,106000,10833.987,66.647,6.8,3456.7
1993-11-22,459.1300048828125,15.899999618530273,165300,10833.987,66.647,6.8,3456.7
1993-11-23,461.0299987792969,14.270000457763672,89700,10833.987,66.647,6.8,3456.7
1993-11-24,462.3599853515625,13.510000228881836,77200,10833.987,66.647,6.8,3456.7
1993-11-26,463.05999755859375,13.770000457763672,1019800,10833.987,66.647,6.8,3456.7
1993-11-29,461.8999938964844,14.119999885559082,517500,10833.987,66.647,6.8,3456.7
1993-11-30,461.7900085449219,13.760000228881836,230000,10833.987,66.647,6.8,3456.7
1993-12-01,461.8900146484375,13.829999923706055,379200,10833.987,66.647,6.8,3456.7
1993-12-02,463.1099853515625,13.510000228881836,352000,10833.987,66.647,6.8,3456.7
1993-12-03,464.8900146484375,12.6899995803833,306000,10833.987,66.647,6.8,3456.7
1993-12-06,466.42999267578125,12.84000015258789,99500,10833.987,66.647,6.8,3456.7
1993-12-07,466.760009765625,12.40999984741211,88800,10833.987,66.647,6.8,3456.7
1993-12-08,466.2900085449219,12.460000038146973,146700,10833.987,66.647,6.8,3456.7
1993-12-09,464.17999267578125,12.430000305175781,416500,10833.987,66.647,6.8,3456.7
1993-12-10,463.92999267578125,12.600000381469727,412900,10833.987,66.647,6.8,3456.7
1993-12-13,465.70001220703125,10.979999542236328,273200,10833.987,66.647,6.8,3456.7
1993-12-14,463.05999755859375,11.130000114440918,41900,10833.987,66.647,6.8,3456.7
1993-12-15,461.8399963378906,11.029999732971191,82600,10833.987,66.647,6.8,3456.7
1993-12-16,463.3399963378906,10.899999618530273,78200,10833.987,66.647,6.8,3456.7
1993-12-17,466.3800048828125,11.079999923706055,104700,10833.987,66.647,6.8,3456.7
1993-12-20,465.8500061035156,10.75,68800,10833.987,66.647,6.8,3456.7
1993-12-21,465.29998779296875,10.079999923706055,205700,10833.987,66.647,6.8,3456.7
1993-12-22,467.32000732421875,9.3100004196167,410300,10833.987,66.647,6.8,3456.7
1993-12-23,467.3800048828125,9.479999542236328,533800,10833.987,66.647,6.8,3456.7
1993-12-27,470.5400085449219,9.699999809265137,447100,10833.987,66.647,6.8,3456.7
1993-12-28,470.94000244140625,9.819999694824219,880600,10833.987,66.647,6.8,3456.7
1993-12-29,470.5799865722656,10.460000038146973,266700,10833.987,66.647,6.8,3456.7
1993-12-30,468.6400146484375,10.6899995803833,219900,10833.987,66.647,6.8,3456.7
1993-12-31,466.45001220703125,11.65999984741211,312900,10833.987,66.647,6.8,3456.7
1994-01-03,465.44000244140625,12.569999694824219,960900,10939.116,66.902,6.6,3474.9
1994-01-04,466.8900146484375,11.90999984741211,164300,10939.116,66.902,6.6,3474.9
1994-01-05,467.54998779296875,10.9399995803833,710900,10939.116,66.902,6.6,3474.9
1994-01-06,467.1199951171875,11.270000457763672,201000,10939.116,66.902,6.6,3474.9
1994-01-07,469.8999938964844,10.960000038146973,775500,10939.116,66.902,6.6,3474.9
1994-01-10,475.2699890136719,10.739999771118164,593700,10939.116,66.902,6.6,3474.9
1994-01-11,474.1300048828125,11.289999961853027,295200,10939.116,66.902,6.6,3474.9
1994-01-12,474.1700134277344,11.649999618530273,158400,10939.116,66.902,6.6,3474.9
1994-01-13,472.4700012207031,12.079999923706055,244300,10939.116,66.902,6.6,3474.9
1994-01-14,474.9100036621094,11.149999618530273,137200,10939.116,66.902,6.6,3474.9
1994-01-17,473.29998779296875,11.880000114440918,17700,10939.116,66.902,6.6,3474.9
1994-01-18,474.25,11.630000114440918,166400,10939.116,66.902,6.6,3474.9
1994-01-19,474.29998779296875,11.760000228881836,200800,10939.116,66.902,6.6,3474.9
1994-01-20,474.9800109863281,11.15999984741211,281100,10939.116,66.902,6.6,3474.9
1994-01-21,474.7200012207031,11.09000015258789,85600,10939.116,66.902,6.6,3474.9
1994-01-24,471.9700012207031,11.600000381469727,373800,10939.116,66.902,6.6,3474.9
1994-01-25,470.9200134277344,11.380000114440918,310400,10939.116,66.902,6.6,3474.9
1994-01-26,473.20001220703125,11.170000076293945,145100,10939.116,66.902,6.6,3474.9
1994-01-27,477.04998779296875,10.300000190734863,344500,10939.116,66.902,6.6,3474.9
1994-01-28,478.70001220703125,9.9399995803833,356500,10939.116,66.902,6.6,3474.9
1994-01-31,481.6099853515625,10.630000114440918,313800,10939.116,66.902,6.6,3474.9
1994-02-01,479.6199951171875,10.649999618530273,303600,10939.116,66.902,6.6,3474.9
1994-02-02,482.0,10.609999656677246,307600,10939.116,66.902,6.6,3474.9
1994-02-03,480.7099914550781,10.75,466100,10939.116,66.902,6.6,3474.9
1994-02-04,469.80999755859375,15.25,1403200,10939.116,66.902,6.6,3474.9
1994-02-07,471.760009765625,13.960000038146973,516400,10939.116,66.902,6.6,3474.9
1994-02-08,471.04998779296875,13.65999984741211,188200,10939.116,66.902,6.6,3474.9
1994-02-09,472.7699890136719,13.300000190734863,144600,10939.116,66.902,6.6,3474.9
1994-02-10,468.92999267578125,14.239999771118164,883900,10939.116,66.902,6.6,3474.9
1994-02-11,470.17999267578125,14.460000038146973,519400,10939.116,66.902,6.6,3474.9
1994-02-14,470.2300109863281,14.279999732971191,2742100,10939.116,66.902,6.6,3474.9
1994-02-15,472.5199890136719,13.399999618530273,374700,10939.116,66.902,6.6,3474.9
1994-02-16,472.7900085449219,13.130000114440918,287600,10939.116,66.902,6.6,3474.9
1994-02-17,470.3399963378906,13.789999961853027,342400,10939.116,66.902,6.6,3474.9
1994-02-18,467.69000244140625,14.699999809265137,313300,10939.116,66.902,6.6,3474.9
1994-02-22,471.4599914550781,13.520000457763672,154500,10939.116,66.902,6.6,3474.9
1994-02-23,470.69000244140625,13.90999984741211,391700,10939.116,66.902,6.6,3474.9
1994-02-24,464.260009765625,15.960000038146973,770800,10939.116,66.902,6.6,3474.9
1994-02-25,466.07000732421875,14.800000190734863,531300,10939.116,66.902,6.6,3474.9
1994-02-28,467.1400146484375,14.869999885559082,333000,10939.116,66.902,6.6,3474.9
1994-03-01,464.44000244140625,15.829999923706055,423600,10939.116,66.902,6.6,3474.9
1994-03-02,464.80999755859375,16.079999923706055,581500,10939.116,66.902,6.6,3474.9
1994-03-03,463.010009765625,16.360000610351562,223200,10939.116,66.902,6.6,3474.9
1994-03-04,464.739990234375,16.0,595800,10939.116,66.902,6.6,3474.9
1994-03-07,466.9100036621094,14.260000228881836,539800,10939.116,66.902,6.6,3474.9
1994-03-08,465.8800048828125,16.229999542236328,880300,10939.116,66.902,6.6,3474.9
1994-03-09,467.05999755859375,14.40999984741211,2500100,10939.116,66.902,6.6,3474.9
1994-03-10,463.8999938964844,16.549999237060547,207400,10939.116,66.902,6.6,3474.9
1994-03-11,466.44000244140625,14.869999885559082,576600,10939.116,66.902,6.6,3474.9
1994-03-14,467.3900146484375,16.610000610351562,345900,10939.116,66.902,6.6,3474.9
1994-03-15,467.010009765625,14.779999732971191,748600,10939.116,66.902,6.6,3474.9
1994-03-16,469.4200134277344,14.510000228881836,455500,10939.116,66.902,6.6,3474.9
1994-03-17,470.8999938964844,12.760000228881836,133000,10939.116,66.902,6.6,3474.9
1994-03-18,471.05999755859375,13.319999694824219,365500,10939.116,66.902,6.6,3474.9
1994-03-21,468.5400085449219,14.34000015258789,324800,10939.116,66.902,6.6,3474.9
1994-03-22,468.79998779296875,13.390000343322754,435700,10939.116,66.902,6.6,3474.9
1994-03-23,468.5400085449219,12.3100004196167,698500,10939.116,66.902,6.6,3474.9
1994-03-24,464.3500061035156,13.430000305175781,1200500,10939.116,66.902,6.6,3474.9
1994-03-25,460.5799865722656,13.670000076293945,100900,10939.116,66.902,6.6,3474.9
1994-03-28,460.0,14.899999618530273,1117200,10939.116,66.902,6.6,3474.9
1994-03-29,452.4800109863281,16.489999771118164,338400,10939.116,66.902,6.6,3474.9
1994-03-30,445.54998779296875,18.59000015258789,1123900,10939.116,66.902,6.6,3474.9
1994-03-31,445.7699890136719,20.450000762939453,788800,10939.116,66.902,6.6,3474.9
1994-04-04,438.9200134277344,23.8700008392334,2627300,11087.361,67.376,6.4,3481.3
1994-04-05,448.2900085449219,18.1299991607666,1179000,11087.361,67.376,6.4,3481.3
1994-04-06,448.04998779296875,17.3799991607666,516500,11087.361,67.376,6.4,3481.3
1994-04-07,450.8800048828125,16.979999542236328,666100,11087.361,67.376,6.4,3481.3
1994-04-08,447.1000061035156,16.920000076293945,242400,11087.361,67.376,6.4,3481.3
1994-04-11,449.8699951171875,16.610000610351562,203300,11087.361,67.376,6.4,3481.3
1994-04-12,447.57000732421875,16.420000076293945,1409200,11087.361,67.376,6.4,3481.3
1994-04-13,446.260009765625,17.020000457763672,364100,11087.361,67.376,6.4,3481.3
1994-04-14,446.3800048828125,16.270000457763672,419900,11087.361,67.376,6.4,3481.3
1994-04-15,446.17999267578125,15.979999542236328,387300,11087.361,67.376,6.4,3481.3
1994-04-18,442.4599914550781,17.219999313354492,369100,11087.361,67.376,6.4,3481.3
1994-04-19,442.5400085449219,16.93000030517578,472200,11087.361,67.376,6.4,3481.3
1994-04-20,441.9599914550781,17.010000228881836,508000,11087.361,67.376,6.4,3481.3
1994-04-21,448.7300109863281,14.930000305175781,200300,11087.361,67.376,6.4,3481.3
1994-04-22,447.6300048828125,14.9399995803833,301800,11087.361,67.376,6.4,3481.3
1994-04-25,452.7099914550781,14.260000228881836,394600,11087.361,67.376,6.4,3481.3
1994-04-26,451.8699951171875,13.800000190734863,399000,11087.361,67.376,6.4,3481.3
1994-04-28,449.1000061035156,14.510000228881836,287000,11087.361,67.376,6.4,3481.3
1994-04-29,450.9100036621094,13.770000457763672,481900,11087.361,67.376,6.4,3481.3
1994-05-02,453.0199890136719,14.109999656677246,275000,11087.361,67.376,6.4,3481.3
1994-05-03,453.0299987792969,13.8100004196167,183400,11087.361,67.376,6.4,3481.3
1994-05-04,451.7200012207031,14.289999961853027,401900,11087.361,67.376,6.4,3481.3
